STATE,NAME,YEAR,AGE,SEX,LaunchYear,Mean,Lower80,Upper80
72,Puerto Rico,2015,2,1,2017,101705,101705,101705
72,Puerto Rico,2015,3,1,2017,111725,111725,111725
72,Puerto Rico,2015,4,1,2017,124020,124020,124020
72,Puerto Rico,2015,5,1,2017,125921,125921,125921
72,Puerto Rico,2015,6,1,2017,110956,110956,110956
72,Puerto Rico,2015,7,1,2017,99447,99447,99447
72,Puerto Rico,2015,8,1,2017,104881,104881,104881
72,Puerto Rico,2015,9,1,2017,104635,104635,104635
72,Puerto Rico,2015,10,1,2017,106013,106013,106013
72,Puerto Rico,2015,11,1,2017,106993,106993,106993
72,Puerto Rico,2015,12,1,2017,102928,102928,102928
72,Puerto Rico,2015,13,1,2017,94858,94858,94858
72,Puerto Rico,2015,14,1,2017,90981,90981,90981
72,Puerto Rico,2015,15,1,2017,70922,70922,70922
72,Puerto Rico,2015,16,1,2017,51268,51268,51268
72,Puerto Rico,2015,17,1,2017,32490,32490,32490
72,Puerto Rico,2015,18,1,2017,28262,28262,28262
72,Puerto Rico,2015,1,2,2017,84057,84057,84057
72,Puerto Rico,2015,2,2,2017,97073,97073,97073
72,Puerto Rico,2015,3,2,2017,105217,105217,105217
72,Puerto Rico,2015,4,2,2017,118620,118620,118620
72,Puerto Rico,2015,5,2,2017,123363,123363,123363
72,Puerto Rico,2015,6,2,2017,114016,114016,114016
72,Puerto Rico,2015,7,2,2017,109091,109091,109091
72,Puerto Rico,2015,8,2,2017,115994,115994,115994
72,Puerto Rico,2015,9,2,2017,114880,114880,114880
72,Puerto Rico,2015,10,2,2017,118093,118093,118093
72,Puerto Rico,2015,11,2,2017,124743,124743,124743
72,Puerto Rico,2015,12,2,2017,121480,121480,121480
72,Puerto Rico,2015,13,2,2017,113815,113815,113815
72,Puerto Rico,2015,14,2,2017,109800,109800,109800
72,Puerto Rico,2015,15,2,2017,87382,87382,87382
72,Puerto Rico,2015,16,2,2017,65029,65029,65029
72,Puerto Rico,2015,17,2,2017,46267,46267,46267
72,Puerto Rico,2015,18,2,2017,47921,47921,47921
72,Puerto Rico,2016,1,1,2017,82268,82268,82268
72,Puerto Rico,2016,2,1,2017,95586,95586,95586
72,Puerto Rico,2016,3,1,2017,106179,106179,106179
72,Puerto Rico,2016,4,1,2017,119658,119658,119658
72,Puerto Rico,2016,5,1,2017,121398,121398,121398
72,Puerto Rico,2016,6,1,2017,111138,111138,111138
72,Puerto Rico,2016,7,1,2017,94594,94594,94594
72,Puerto Rico,2016,8,1,2017,101553,101553,101553
72,Puerto Rico,2016,9,1,2017,101129,101129,101129
72,Puerto Rico,2016,10,1,2017,104115,104115,104115
72,Puerto Rico,2016,11,1,2017,105612,105612,105612
72,Puerto Rico,2016,12,1,2017,102039,102039,102039
72,Puerto Rico,2016,13,1,2017,95191,95191,95191
72,Puerto Rico,2016,14,1,2017,89782,89782,89782
72,Puerto Rico,2016,15,1,2017,73939,73939,73939
72,Puerto Rico,2016,16,1,2017,52445,52445,52445
72,Puerto Rico,2016,17,1,2017,33867,33867,33867
72,Puerto Rico,2016,18,1,2017,29700,29700,29700
72,Puerto Rico,2016,1,2,2017,78148,78148,78148
72,Puerto Rico,2016,2,2,2017,92302,92302,92302
72,Puerto Rico,2016,3,2,2017,100184,100184,100184
72,Puerto Rico,2016,4,2,2017,114428,114428,114428
72,Puerto Rico,2016,5,2,2017,118984,118984,118984
72,Puerto Rico,2016,6,2,2017,114321,114321,114321
72,Puerto Rico,2016,7,2,2017,103945,103945,103945
72,Puerto Rico,2016,8,2,2017,113711,113711,113711
72,Puerto Rico,2016,9,2,2017,111823,111823,111823
72,Puerto Rico,2016,10,2,2017,115341,115341,115341
72,Puerto Rico,2016,11,2,2017,123131,123131,123131
72,Puerto Rico,2016,12,2,2017,120152,120152,120152
72,Puerto Rico,2016,13,2,2017,114365,114365,114365
72,Puerto Rico,2016,14,2,2017,109153,109153,109153
72,Puerto Rico,2016,15,2,2017,91452,91452,91452
72,Puerto Rico,2016,16,2,2017,66772,66772,66772
72,Puerto Rico,2016,17,2,2017,47710,47710,47710
72,Puerto Rico,2016,18,2,2017,50405,50405,50405
72,Puerto Rico,2017,1,1,2017,75791,75791,75791
72,Puerto Rico,2017,2,1,2017,90227,90227,90227
72,Puerto Rico,2017,3,1,2017,101890,101890,101890
72,Puerto Rico,2017,4,1,2017,113803,113803,113803
72,Puerto Rico,2017,5,1,2017,116962,116962,116962
72,Puerto Rico,2017,6,1,2017,110409,110409,110409
72,Puerto Rico,2017,7,1,2017,90911,90911,90911
72,Puerto Rico,2017,8,1,2017,97113,97113,97113
72,Puerto Rico,2017,9,1,2017,98529,98529,98529
72,Puerto Rico,2017,10,1,2017,102124,102124,102124
72,Puerto Rico,2017,11,1,2017,103713,103713,103713
72,Puerto Rico,2017,12,1,2017,100731,100731,100731
72,Puerto Rico,2017,13,1,2017,95614,95614,95614
72,Puerto Rico,2017,14,1,2017,87884,87884,87884
72,Puerto Rico,2017,15,1,2017,76642,76642,76642
72,Puerto Rico,2017,16,1,2017,54006,54006,54006
72,Puerto Rico,2017,17,1,2017,35247,35247,35247
72,Puerto Rico,2017,18,1,2017,31107,31107,31107
72,Puerto Rico,2017,1,2,2017,72179,72179,72179
72,Puerto Rico,2017,2,2,2017,87512,87512,87512
72,Puerto Rico,2017,3,2,2017,96367,96367,96367
72,Puerto Rico,2017,4,2,2017,108875,108875,108875
72,Puerto Rico,2017,5,2,2017,115188,115188,115188
72,Puerto Rico,2017,6,2,2017,113419,113419,113419
72,Puerto Rico,2017,7,2,2017,99844,99844,99844
72,Puerto Rico,2017,8,2,2017,110565,110565,110565
72,Puerto Rico,2017,9,2,2017,109680,109680,109680
72,Puerto Rico,2017,10,2,2017,112821,112821,112821
72,Puerto Rico,2017,11,2,2017,120689,120689,120689
72,Puerto Rico,2017,12,2,2017,118753,118753,118753
72,Puerto Rico,2017,13,2,2017,114718,114718,114718
72,Puerto Rico,2017,14,2,2017,107679,107679,107679
72,Puerto Rico,2017,15,2,2017,94981,94981,94981
72,Puerto Rico,2017,16,2,2017,69057,69057,69057
72,Puerto Rico,2017,17,2,2017,49261,49261,49261
72,Puerto Rico,2017,18,2,2017,52886,52886,52886
72,Puerto Rico,2022,1,1,2017,64037.40003828074,60455.3491095737,67721.33585488483
72,Puerto Rico,2022,1,2,2017,60910.573864536564,57503.427766332796,64414.630002595535
72,Puerto Rico,2027,1,1,2017,54770.32255764052,45502.91186235328,64949.18859071242
72,Puerto Rico,2027,1,2,2017,52095.990401505725,43281.08999407431,61777.84149155654
72,Puerto Rico,2032,1,1,2017,45430.98664700972,34632.51454824805,57921.428805274634
72,Puerto Rico,2032,1,2,2017,43212.67675213619,32941.47379882188,55093.23403939208
72,Puerto Rico,2037,1,1,2017,38052.32908939708,26863.99550871336,51678.11824787469
72,Puerto Rico,2037,1,2,2017,36194.305208078855,25552.276978014466,49154.77263030269
72,Puerto Rico,2042,1,1,2017,31126.146786212048,20278.4922480307,45186.84311603204
72,Puerto Rico,2042,1,2,2017,29606.315400166535,19288.331493732327,42980.45429200704
72,Puerto Rico,2047,1,1,2017,25142.149654493132,15030.945514562967,39196.35290529248
72,Puerto Rico,2047,1,2,2017,23914.505628394832,14297.012628109696,37282.46848608874
72,Puerto Rico,2022,2,1,2017,65560.55139996124,62928.38912357121,68192.71367635128
72,Puerto Rico,2022,2,2,2017,62690.76850829182,60544.91045917231,64836.62655741132
72,Puerto Rico,2027,2,1,2017,55393.48018537273,50195.37588062696,60932.058763338435
72,Puerto Rico,2027,2,2,2017,52903.624126807954,48234.80354685022,57862.08329724864
72,Puerto Rico,2032,2,1,2017,47377.29476102239,37780.54048541029,58437.827988518344
72,Puerto Rico,2032,2,2,2017,45247.754533465246,36304.87701778368,55493.52080675822
72,Puerto Rico,2037,2,1,2017,39298.60452061899,28754.97554881047,52114.62324343601
72,Puerto Rico,2037,2,2,2017,37532.18962429257,27631.840030242056,49488.90177547661
72,Puerto Rico,2042,2,1,2017,32915.93562762937,22304.8642026914,46497.2242220045
72,Puerto Rico,2042,2,2,2017,31436.412379198,21433.66244561238,44154.527446284905
72,Puerto Rico,2047,2,1,2017,26924.66580808003,16836.997150366115,40656.71985525693
72,Puerto Rico,2047,2,2,2017,25714.441390644304,16179.363848139446,38608.28861855591
72,Puerto Rico,2022,3,1,2017,80289.06056969055,77864.77828800779,82713.34285137334
72,Puerto Rico,2022,3,2,2017,77837.8807246283,75215.20749164892,80460.55395760766
72,Puerto Rico,2027,3,1,2017,58339.4669260177,54306.41678353876,62513.962630671296
72,Puerto Rico,2027,3,2,2017,55760.5421163235,52037.412043490614,59612.29190913076
72,Puerto Rico,2032,3,1,2017,49292.23498253677,43317.98479422159,55857.93905518347
72,Puerto Rico,2032,3,2,2017,47055.329379777,41457.065969184376,53199.7357532437
72,Puerto Rico,2037,3,1,2017,42158.98221924491,32604.136328344885,53571.41545107228
72,Puerto Rico,2037,3,2,2017,40245.78709700529,31203.47904117602,51022.02469569651
72,Puerto Rico,2042,3,1,2017,34970.10915424754,24815.186094907425,47774.77584209242
72,Puerto Rico,2042,3,2,2017,33383.14858887715,23749.13818962779,45501.23927699608
72,Puerto Rico,2047,3,1,2017,29290.45129855553,19248.82026318826,42625.16595599808
72,Puerto Rico,2047,3,2,2017,27961.236369666356,18421.900632515524,40596.692317219065
72,Puerto Rico,2022,4,1,2017,90441.79287795376,86729.54331504015,94154.04244086736
72,Puerto Rico,2022,4,2,2017,86080.99181739667,82572.12053008417,89589.86310470916
72,Puerto Rico,2027,4,1,2017,71267.90250671741,66279.09177785621,76433.3653278459
72,Puerto Rico,2027,4,2,2017,69529.6312403647,64448.194700423635,74802.05894539764
72,Puerto Rico,2032,4,1,2017,51784.53218503412,46226.03520181125,57767.61498356091
72,Puerto Rico,2032,4,2,2017,49808.7806992938,44588.28706225949,55419.97853515193
72,Puerto Rico,2037,4,1,2017,43753.83361254311,36872.59827785545,51616.9473398874
72,Puerto Rico,2037,4,2,2017,42032.74381588603,35522.51131643761,49458.39388317375
72,Puerto Rico,2042,4,1,2017,37422.06239884467,27752.888938449913,49504.02712727056
72,Puerto Rico,2042,4,2,2017,35950.037562464335,26736.719336971593,47433.8332397246
72,Puerto Rico,2047,4,1,2017,31040.9202968681,21122.875231024198,44147.49506565212
72,Puerto Rico,2047,4,2,2017,29819.90246161104,20349.46300164549,42301.304366854776
72,Puerto Rico,2022,5,1,2017,96833.42435598014,94591.2047019689,99075.64400999139
72,Puerto Rico,2022,5,2,2017,95220.1447477183,93275.50855845769,97164.7809369789
72,Puerto Rico,2027,5,1,2017,76955.69105618093,72088.18735377135,81969.4769994903
72,Puerto Rico,2027,5,2,2017,75284.90930773516,70741.27701670601,79953.88677605506
72,Puerto Rico,2032,5,1,2017,60640.88860920703,55090.10428389218,66542.04980279323
72,Puerto Rico,2032,5,2,2017,60809.38278726065,55214.127544032264,66756.60777097172
72,Puerto Rico,2037,5,1,2017,44062.75388301996,38422.329449442885,50291.8522131888
72,Puerto Rico,2037,5,2,2017,43561.876536340875,38199.72584599544,49459.19700482306
72,Puerto Rico,2042,5,1,2017,37229.54172916649,30647.904638665863,44937.1484014407
72,Puerto Rico,2042,5,2,2017,36761.09253999935,30432.884576939487,44138.81981311958
72,Puerto Rico,2047,5,1,2017,31841.923750193702,23067.75039891676,43097.663231394734
72,Puerto Rico,2047,5,2,2017,31441.2654914697,22905.911305081747,42332.01392182805
72,Puerto Rico,2022,6,1,2017,97305.29214202396,94836.94911522401,99773.6351688239
72,Puerto Rico,2022,6,2,2017,99602.54917964428,97507.49062746471,101697.60773182385
72,Puerto Rico,2027,6,1,2017,80559.53767951322,76697.91271582534,84515.80136770193
72,Puerto Rico,2027,6,2,2017,82336.43391783396,78958.40518574693,85785.20138449731
72,Puerto Rico,2032,6,1,2017,64022.468837853536,58451.665975943884,69923.50244631972
72,Puerto Rico,2032,6,2,2017,65098.52486204075,59883.01216864036,70589.98345301513
72,Puerto Rico,2037,6,1,2017,50449.542431480506,44669.01572069447,56763.24105615159
72,Puerto Rico,2037,6,2,2017,52581.60172632516,46739.16574646115,58938.3209240503
72,Puerto Rico,2042,6,1,2017,36657.53953565566,31154.191129471004,42901.121002403415
72,Puerto Rico,2042,6,2,2017,37667.76009713238,32336.34935844117,43666.71889196351
72,Puerto Rico,2047,6,1,2017,30972.72134770453,24850.411011314718,38333.32749211405
72,Puerto Rico,2047,6,2,2017,31787.152547250927,25761.661003339257,38969.44458711228
72,Puerto Rico,2022,7,1,2017,89750.19303711307,84567.3875275702,94932.99854665593
72,Puerto Rico,2022,7,2,2017,97072.68464902339,93372.63625360827,100772.73304443852
72,Puerto Rico,2027,7,1,2017,79098.34119754125,72640.02959685899,85788.39009932648
72,Puerto Rico,2027,7,2,2017,85247.50568030447,80273.42380342253,90358.28102184916
72,Puerto Rico,2032,7,1,2017,65485.91199736339,58746.49808616106,72669.2429820894
72,Puerto Rico,2032,7,2,2017,70469.8391348103,65002.81651728339,76220.11478044547
72,Puerto Rico,2037,7,1,2017,52043.12091323996,44770.8491900093,60122.342889742344
72,Puerto Rico,2037,7,2,2017,55716.31362513768,49298.924457038534,62719.170140117836
72,Puerto Rico,2042,7,1,2017,41009.846768464544,34214.07641521158,48806.751992021666
72,Puerto Rico,2042,7,2,2017,45003.37018242187,38478.201377559526,52366.67296102738
72,Puerto Rico,2047,7,1,2017,29798.487891301433,23862.443771377013,36887.68178111453
72,Puerto Rico,2047,7,2,2017,32238.95993919888,26621.02633963733,38797.86107994585
72,Puerto Rico,2022,8,1,2017,77511.93895730551,72919.86932021611,82104.00859439492
72,Puerto Rico,2022,8,2,2017,88466.4538874495,84561.01984038978,92371.88793450921
72,Puerto Rico,2027,8,1,2017,76522.21935848352,67831.64685530346,85736.37655032195
72,Puerto Rico,2027,8,2,2017,86010.93886697001,79080.21860893862,93231.1165782129
72,Puerto Rico,2032,8,1,2017,67440.30749334999,58264.69256327164,77477.65086749024
72,Puerto Rico,2032,8,2,2017,75533.27721532335,67986.08412019981,83596.05993855557
72,Puerto Rico,2037,8,1,2017,55834.16762881403,47120.667064086745,65629.41943603789
72,Puerto Rico,2037,8,2,2017,62439.57347738151,55052.92713832797,70515.96391225049
72,Puerto Rico,2042,8,1,2017,44372.6634991885,35910.775068919946,54297.998672708076
72,Puerto Rico,2042,8,2,2017,49367.25982629819,41752.80767118217,58025.40118112637
72,Puerto Rico,2047,8,1,2017,34965.54585655945,27443.169485641083,44078.60418450405
72,Puerto Rico,2047,8,2,2017,39875.09087199075,32588.397401048882,48447.66281658503
72,Puerto Rico,2022,9,1,2017,86469.0089696155,83086.42943375252,89851.58850547849
72,Puerto Rico,2022,9,2,2017,100397.25481362229,97175.92800448697,103618.58162275761
72,Puerto Rico,2027,9,1,2017,69016.30620979209,62387.64713882375,75964.86150025066
72,Puerto Rico,2027,9,2,2017,80330.92853430864,74320.94764161996,86568.48016632897
72,Puerto Rico,2032,9,1,2017,68135.06401906641,58034.344936500696,79325.62711223299
72,Puerto Rico,2032,9,2,2017,78101.22684562093,69503.85411406241,87373.72643187613
72,Puerto Rico,2037,9,1,2017,60048.56768461594,49849.19904788807,71684.42952145297
72,Puerto Rico,2037,9,2,2017,68587.10875498386,59753.18424249565,78344.00723632396
72,Puerto Rico,2042,9,1,2017,49714.50929851756,40314.76711554158,60722.123598491744
72,Puerto Rico,2042,9,2,2017,56697.524251459,48386.19168842243,66085.68862071141
72,Puerto Rico,2047,9,1,2017,39509.23396576216,30723.982151464545,50237.98495990427
72,Puerto Rico,2047,9,2,2017,44827.36276607569,36696.67464604522,54379.86495256003
72,Puerto Rico,2022,10,1,2017,89524.88541717679,87061.50195386235,91988.26888049122
72,Puerto Rico,2022,10,2,2017,101039.26424847542,98451.4386564148,103627.08984053603
72,Puerto Rico,2027,10,1,2017,78567.00179786317,73416.24636894814,83886.89708391651
72,Puerto Rico,2027,10,2,2017,92487.82602967818,87227.47916497018,97900.18295924891
72,Puerto Rico,2032,10,1,2017,62709.22170476128,55126.53394709759,70922.02402495035
72,Puerto Rico,2032,10,2,2017,74002.351527201,66712.29228323819,81791.02545181286
72,Puerto Rico,2037,10,1,2017,61908.512206547566,51279.89967502235,74059.68918707866
72,Puerto Rico,2037,10,2,2017,71948.30869242174,62388.351838940725,82551.8325917072
72,Puerto Rico,2042,10,1,2017,54561.00377991075,44047.39863701225,66925.74345993604
72,Puerto Rico,2042,10,2,2017,63183.725433385625,53635.913137997006,74020.43650935584
72,Puerto Rico,2047,10,1,2017,45171.327715910586,35622.65095554841,56691.15724885546
72,Puerto Rico,2047,10,2,2017,52230.818153514854,43432.62384053837,62438.6177231232
72,Puerto Rico,2022,11,1,2017,93585.30297899444,90288.48248628515,96882.12347170374
72,Puerto Rico,2022,11,2,2017,105459.60011273013,102830.22557857189,108088.97464688835
72,Puerto Rico,2027,11,1,2017,82039.61386085789,76971.63149104011,87266.64470279301
72,Puerto Rico,2027,11,2,2017,94446.60482825615,89733.1493744433,99280.68255470632
72,Puerto Rico,2032,11,1,2017,71997.93062751387,64907.7736329518,79581.10454880443
72,Puerto Rico,2032,11,2,2017,86453.1350403348,79503.11873839147,93793.97801657481
72,Puerto Rico,2037,11,1,2017,57466.03651264168,48737.721738397675,67281.69958529218
72,Puerto Rico,2037,11,2,2017,69173.80983558291,60804.63800488388,78360.48321149433
72,Puerto Rico,2042,11,1,2017,56732.27519318211,45336.887741438986,70258.31295384589
72,Puerto Rico,2042,11,2,2017,67253.79019411333,56863.60068669472,79089.3799918385
72,Puerto Rico,2047,11,1,2017,49999.09981572411,38942.58725083527,63490.54229486793
72,Puerto Rico,2047,11,2,2017,59061.08275797399,48886.2272723422,70915.81430062997
72,Puerto Rico,2022,12,1,2017,95577.1176807892,92961.00961868909,98193.2257428893
72,Puerto Rico,2022,12,2,2017,112780.13472133254,109788.16028877841,115772.10915388665
72,Puerto Rico,2027,12,1,2017,86243.89918347423,80928.22007717832,91725.89955461206
72,Puerto Rico,2027,12,2,2017,98548.73193390913,93542.42133377104,103685.4110246273
72,Puerto Rico,2032,12,1,2017,75603.92456553873,68991.93520006916,82622.17217827919
72,Puerto Rico,2032,12,2,2017,88257.42873421095,81628.2957580084,95235.97028391842
72,Puerto Rico,2037,12,1,2017,66349.97240807989,58178.74489235223,75345.66895017239
72,Puerto Rico,2037,12,2,2017,80787.77864536547,72322.25922419032,89972.79504273085
72,Puerto Rico,2042,12,1,2017,52958.0489853469,43685.05220479765,63700.85828916199
72,Puerto Rico,2042,12,2,2017,64640.78410165697,55312.65768695853,75168.06349967622
72,Puerto Rico,2047,12,1,2017,52281.84839352525,40636.78475613797,66519.05146116257
72,Puerto Rico,2047,12,2,2017,62846.58517853603,51727.58169168632,75867.26489844432
72,Puerto Rico,2022,13,1,2017,93230.50552553803,90791.35557553216,95669.65547554388
72,Puerto Rico,2022,13,2,2017,110876.24553267809,108473.67553353496,113278.81553182124
72,Puerto Rico,2027,13,1,2017,88460.38456933631,83788.06999782457,93259.39459406266
72,Puerto Rico,2027,13,2,2017,105299.55376766044,100284.83723854284,110435.33549950736
72,Puerto Rico,2032,13,1,2017,79822.12347111454,72942.61751716967,87117.02662114026
72,Puerto Rico,2032,13,2,2017,92012.10410548099,85445.33831044857,98905.80068545486
72,Puerto Rico,2037,13,1,2017,69974.40814605055,62184.14709070249,78470.7264589554
72,Puerto Rico,2037,13,2,2017,82403.41160574649,74562.50594435199,90845.85576605225
72,Puerto Rico,2042,13,1,2017,61409.511165488155,52437.949732055946,71559.83947382015
72,Puerto Rico,2042,13,2,2017,75429.21510297163,66062.00500986945,85825.29832954003
72,Puerto Rico,2047,13,1,2017,49014.758897956905,39374.424040875885,60500.1356684692
72,Puerto Rico,2047,13,2,2017,60353.23275605798,50524.76386139826,71703.02391572464
72,Puerto Rico,2022,14,1,2017,87165.0882006278,85159.05733595019,89171.11906530542
72,Puerto Rico,2022,14,2,2017,106908.5802744093,105212.5985343912,108604.56201442737
72,Puerto Rico,2027,14,1,2017,84992.21073402054,80863.74647086601,89223.02423647659
72,Puerto Rico,2027,14,2,2017,103328.35297037457,99485.67160741669,107242.07313888455
72,Puerto Rico,2032,14,1,2017,80643.60055271878,74626.23733985974,86975.17705885605
72,Puerto Rico,2032,14,2,2017,98131.29410231527,91975.3510300526,104550.12502693858
72,Puerto Rico,2037,14,1,2017,72768.65765181983,64966.684244764736,81246.70815413099
72,Puerto Rico,2037,14,2,2017,85748.38663486218,78365.43590624369,93635.01075794622
72,Puerto Rico,2042,14,1,2017,63791.13370256683,55384.60212400164,73183.03273801456
72,Puerto Rico,2042,14,2,2017,76793.80519655274,68384.34250633085,86004.58843684466
72,Puerto Rico,2047,14,1,2017,55983.07211388722,46704.10575660286,66737.83092448971
72,Puerto Rico,2047,14,2,2017,70294.3766267868,60588.18329713153,81251.58157252794
72,Puerto Rico,2022,15,1,2017,77559.27560724161,77154.65950780407,77963.89170667913
72,Puerto Rico,2022,15,2,2017,98192.20485846383,97686.7572484867,98697.65246844094
72,Puerto Rico,2027,15,1,2017,76924.82248284118,74762.39216194986,79105.72425209211
72,Puerto Rico,2027,15,2,2017,97489.66107999072,95449.22939952601,99546.01471212765
72,Puerto Rico,2032,15,1,2017,75007.21743194049,70991.47541628807,79151.77050788618
72,Puerto Rico,2032,15,2,2017,94224.86095296835,90253.7416953759,98297.16903627217
72,Puerto Rico,2037,15,1,2017,71169.48752023824,65515.47417397311,77157.65424179482
72,Puerto Rico,2037,15,2,2017,89485.67625554382,83440.35316930042,95829.75236992202
72,Puerto Rico,2042,15,1,2017,64219.70295374021,57035.21007527926,72075.79941801503
72,Puerto Rico,2042,15,2,2017,78193.73458829621,71093.39159952331,85825.0517804447
72,Puerto Rico,2047,15,1,2017,56296.86996649879,48622.95888731224,64922.32987976106
72,Puerto Rico,2047,15,2,2017,70028.07466377725,62038.50951451363,78831.07179887431
72,Puerto Rico,2022,16,1,2017,64113.1932546986,63083.2719675164,65143.114541880794
72,Puerto Rico,2022,16,2,2017,82713.38873660403,81963.82953267261,83462.94794053545
72,Puerto Rico,2027,16,1,2017,64880.52015476517,63505.236936561276,66266.67789957189
72,Puerto Rico,2027,16,2,2017,85509.83892949513,84298.76205466918,86728.89346107692
72,Puerto Rico,2032,16,1,2017,64349.78223331567,61536.18535130085,67237.19704434219
72,Puerto Rico,2032,16,2,2017,84898.03470914235,82367.88797262307,87474.37743976255
72,Puerto Rico,2037,16,1,2017,62745.65155803865,58432.381084274355,67276.3348084326
72,Puerto Rico,2037,16,2,2017,82054.91153657397,77884.44319396147,86376.97541588737
72,Puerto Rico,2042,16,1,2017,59535.282315478384,53925.13863674673,65581.40325221255
72,Puerto Rico,2042,16,2,2017,77927.833213829,72004.83131694273,84208.77473605463
72,Puerto Rico,2047,16,1,2017,53721.5916368634,46945.11715382262,61261.99808441035
72,Puerto Rico,2047,16,2,2017,68094.34271873937,61350.02400441001,75417.31323891111
72,Puerto Rico,2022,17,1,2017,40918.75979236633,39890.43579377474,41947.08379095792
72,Puerto Rico,2022,17,2,2017,56566.994165470394,55058.27836230203,58075.70996863876
72,Puerto Rico,2027,17,1,2017,48576.68322613364,46595.17850019336,50597.409252531994
72,Puerto Rico,2027,17,2,2017,67753.4178732028,65348.731367568245,70190.85621620013
72,Puerto Rico,2032,17,1,2017,49158.06427835089,46906.854360373836,51470.09388589715
72,Puerto Rico,2032,17,2,2017,70044.08763507052,67210.34372769509,72937.45836839819
72,Puerto Rico,2037,17,1,2017,48755.9397455121,45452.45437080858,52223.90731193145
72,Puerto Rico,2037,17,2,2017,69542.93748717665,65670.88208453293,73564.39714842649
72,Puerto Rico,2042,17,1,2017,47540.53705364033,43159.892343806685,52254.306065212404
72,Puerto Rico,2042,17,2,2017,67214.03626189336,62096.28789935895,72641.50154540909
72,Puerto Rico,2047,17,1,2017,45108.13458204227,39830.70918897061,50937.83315463393
72,Puerto Rico,2047,17,2,2017,63833.40264903507,57408.5472302422,70818.08329909414
72,Puerto Rico,2022,18,1,2017,37832.4157770163,35506.313816476206,40158.517737556394
72,Puerto Rico,2022,18,2,2017,63994.90985593794,60785.061870297104,67204.75784157879
72,Puerto Rico,2027,18,1,2017,44900.79297509859,40345.128438434,49691.642633987096
72,Puerto Rico,2027,18,2,2017,75531.81375772433,68935.40293205298,82424.7750933985
72,Puerto Rico,2032,18,1,2017,53297.14479053507,46522.13614045373,60696.561911376724
72,Puerto Rico,2032,18,2,2017,89767.93720724416,79909.04687951444,100409.18034794214
72,Puerto Rico,2037,18,1,2017,58415.891551605404,49994.25891851219,67885.08057384945
72,Puerto Rico,2037,18,2,2017,100121.94311804403,87546.97896540904,114048.5660624717
72,Puerto Rico,2042,18,1,2017,61105.12224156491,51073.95115293506,72691.90885931638
72,Puerto Rico,2042,18,2,2017,106294.73934672159,91176.0224338973,123434.69470987344
72,Puerto Rico,2047,18,1,2017,61945.44043801821,50424.93925502634,75619.47717224619
72,Puerto Rico,2047,18,2,2017,108702.93258037414,91208.423806967985,129002.84186353136
